id;identifier;species_id;height;weight;base_experience;order;is_default
{id: 10107;name: 'meowth-alola'; species_id: 52;height: 4;weight: 42;base_experience: 58;order: 89;is_default: 0},
{id: 10108;name: 'persian-alola'; species_id: 53;height: 11;weight: 330;base_experience: 154;order: 92;is_default: 0},
{id: 10109;name: 'geodude-alola'; species_id: 74;height: 4;weight: 203;base_experience: 60;order: 116;is_default: 0},
{id: 10110;name: 'graveler-alola'; species_id: 75;height: 10;weight: 1100;base_experience: 137;order: 118;is_default: 0},
{id: 10111;name: 'golem-alola'; species_id: 76;height: 17;weight: 3160;base_experience: 223;order: 120;is_default: 0},
{id: 10112;name: 'grimer-alola'; species_id: 88;height: 7;weight: 420;base_experience: 65;order: 142;is_default: 0},
{id: 10113;name: 'muk-alola'; species_id: 89;height: 10;weight: 520;base_experience: 175;order: 144;is_default: 0},
{id: 10114;name: 'exeggutor-alola'; species_id: 103;height: 109;weight: 4156;base_experience: 186;order: 162;is_default: 0},
{id: 10115;name: 'marowak-alola'; species_id: 105;height: 10;weight: 340;base_experience: 149;order: 165;is_default: 0},
{id: 10116;name: 'greninja-battle-bond'; species_id: 658;height: 15;weight: 400;base_experience: 239;order: 789;is_default: 0},
{id: 10117;name: 'greninja-ash'; species_id: 658;height: 15;weight: 400;base_experience: 288;order: 790;is_default: 0},
{id: 10118;name: 'zygarde-10-power-construct'; species_id: 718;height: 12;weight: 335;base_experience: 243;order: 860;is_default: 0},
{id: 10119;name: 'zygarde-50-power-construct'; species_id: 718;height: 50;weight: 3050;base_experience: 300;order: 861;is_default: 0},
{id: 10120;name: 'zygarde-complete'; species_id: 718;height: 45;weight: 6100;base_experience: 354;order: 862;is_default: 0},
{id: 10121;name: 'gumshoos-totem'; species_id: 735;height: 14;weight: 600;base_experience: 146;order: 882;is_default: 0},
{id: 10122;name: 'vikavolt-totem'; species_id: 738;height: 26;weight: 1475;base_experience: 225;order: 886;is_default: 0},
{id: 10123;name: 'oricorio-pom-pom'; species_id: 741;height: 6;weight: 34;base_experience: 167;order: 890;is_default: 0},
{id: 10124;name: 'oricorio-pau'; species_id: 741;height: 6;weight: 34;base_experience: 167;order: 891;is_default: 0},
{id: 10125;name: 'oricorio-sensu'; species_id: 741;height: 6;weight: 34;base_experience: 167;order: 892;is_default: 0},
{id: 10126;name: 'lycanroc-midnight'; species_id: 745;height: 11;weight: 250;base_experience: 170;order: 899;is_default: 0},
{id: 10127;name: 'wishiwashi-school'; species_id: 746;height: 82;weight: 786;base_experience: 217;order: 902;is_default: 0},
{id: 10128;name: 'lurantis-totem'; species_id: 754;height: 15;weight: 580;base_experience: 168;order: 912;is_default: 0},
{id: 10129;name: 'salazzle-totem'; species_id: 758;height: 21;weight: 810;base_experience: 168;order: 917;is_default: 0},
{id: 10130;name: 'minior-orange-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 934;is_default: 0},
{id: 10131;name: 'minior-yellow-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 935;is_default: 0},
{id: 10132;name: 'minior-green-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 936;is_default: 0},
{id: 10133;name: 'minior-blue-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 937;is_default: 0},
{id: 10134;name: 'minior-indigo-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 938;is_default: 0},
{id: 10135;name: 'minior-violet-meteor'; species_id: 774;height: 3;weight: 400;base_experience: 154;order: 939;is_default: 0},
{id: 10136;name: 'minior-red'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 940;is_default: 0},
{id: 10137;name: 'minior-orange'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 941;is_default: 0},
{id: 10138;name: 'minior-yellow'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 942;is_default: 0},
{id: 10139;name: 'minior-green'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 943;is_default: 0},
{id: 10140;name: 'minior-blue'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 944;is_default: 0},
{id: 10141;name: 'minior-indigo'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 945;is_default: 0},
{id: 10142;name: 'minior-violet'; species_id: 774;height: 3;weight: 3;base_experience: 175;order: 946;is_default: 0},
{id: 10143;name: 'mimikyu-busted'; species_id: 778;height: 2;weight: 7;base_experience: 167;order: 952;is_default: 0},
{id: 10144;name: 'mimikyu-totem-disguised'; species_id: 778;height: 4;weight: 28;base_experience: 167;order: 953;is_default: 0},
{id: 10145;name: 'mimikyu-totem-busted'; species_id: 778;height: 4;weight: 28;base_experience: 167;order: 954;is_default: 0},
{id: 10146;name: 'kommo-o-totem'; species_id: 784;height: 24;weight: 2075;base_experience: 270;order: 961;is_default: 0},
{id: 10147;name: 'magearna-original'; species_id: 801;height: 10;weight: 805;base_experience: 300;order: 982;is_default: 0},
{id: 10148;name: 'pikachu-partner-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 48;is_default: 0},
{id: 10149;name: 'marowak-totem'; species_id: 105;height: 17;weight: 980;base_experience: 149;order: 166;is_default: 0},
{id: 10150;name: 'ribombee-totem'; species_id: 743;height: 4;weight: 20;base_experience: 162;order: 895;is_default: 0},
{id: 10151;name: 'rockruff-own-tempo'; species_id: 744;height: 5;weight: 92;base_experience: 56;order: 897;is_default: 0},
{id: 10152;name: 'lycanroc-dusk'; species_id: 745;height: 8;weight: 250;base_experience: 170;order: 900;is_default: 0},
{id: 10153;name: 'araquanid-totem'; species_id: 752;height: 31;weight: 2175;base_experience: 159;order: 909;is_default: 0},
{id: 10154;name: 'togedemaru-totem'; species_id: 777;height: 6;weight: 130;base_experience: 152;order: 950;is_default: 0},
{id: 10155;name: 'necrozma-dusk'; species_id: 800;height: 38;weight: 4600;base_experience: 340;order: 978;is_default: 0},
{id: 10156;name: 'necrozma-dawn'; species_id: 800;height: 42;weight: 3500;base_experience: 340;order: 979;is_default: 0},
{id: 10157;name: 'necrozma-ultra'; species_id: 800;height: 75;weight: 2300;base_experience: 339;order: 980;is_default: 0},
{id: 10158;name: 'pikachu-starter'; species_id: 25;height: 4;weight: 60;base_experience: 86;order: 49;is_default: 0},
{id: 10159;name: 'eevee-starter'; species_id: 133;height: 3;weight: 65;base_experience: 87;order: 216;is_default: 0},
{id: 10160;name: 'pikachu-world-cap'; species_id: 25;height: 4;weight: 60;base_experience: 112;order: 50;is_default: 0},
{id: 10161;name: 'meowth-galar'; species_id: 52;height: 4;weight: 75;base_experience: 58;order: 90;is_default: 0},
{id: 10162;name: 'ponyta-galar'; species_id: 77;height: 8;weight: 240;base_experience: 82;order: 122;is_default: 0},
{id: 10163;name: 'rapidash-galar'; species_id: 78;height: 17;weight: 800;base_experience: 175;order: 124;is_default: 0},
{id: 10164;name: 'slowpoke-galar'; species_id: 79;height: 12;weight: 360;base_experience: 63;order: 126;is_default: 0},
{id: 10165;name: 'slowbro-galar'; species_id: 80;height: 16;weight: 705;base_experience: 172;order: 129;is_default: 0},
{id: 10166;name: 'farfetchd-galar'; species_id: 83;height: 8;weight: 420;base_experience: 132;order: 136;is_default: 0},
{id: 10167;name: 'weezing-galar'; species_id: 110;height: 30;weight: 160;base_experience: 172;order: 175;is_default: 0},
{id: 10168;name: 'mr-mime-galar'; species_id: 122;height: 14;weight: 568;base_experience: 161;order: 195;is_default: 0},
{id: 10169;name: 'articuno-galar'; species_id: 144;height: 17;weight: 509;base_experience: 290;order: 237;is_default: 0},
{id: 10170;name: 'zapdos-galar'; species_id: 145;height: 16;weight: 582;base_experience: 290;order: 239;is_default: 0},
{id: 10171;name: 'moltres-galar'; species_id: 146;height: 20;weight: 660;base_experience: 290;order: 241;is_default: 0},
{id: 10172;name: 'slowking-galar'; species_id: 199;height: 18;weight: 795;base_experience: 172;order: 131;is_default: 0},
{id: 10173;name: 'corsola-galar'; species_id: 222;height: 6;weight: 5;base_experience: 144;order: 322;is_default: 0},
{id: 10174;name: 'zigzagoon-galar'; species_id: 263;height: 4;weight: 175;base_experience: 56;order: 362;is_default: 0},
{id: 10175;name: 'linoone-galar'; species_id: 264;height: 5;weight: 325;base_experience: 147;order: 364;is_default: 0},
{id: 10176;name: 'darumaka-galar'; species_id: 554;height: 7;weight: 400;base_experience: 63;order: 672;is_default: 0},
{id: 10177;name: 'darmanitan-galar-standard'; species_id: 555;height: 17;weight: 1200;base_experience: 168;order: 675;is_default: 0},
{id: 10178;name: 'darmanitan-galar-zen'; species_id: 555;height: 17;weight: 1200;base_experience: 189;order: 676;is_default: 0},
{id: 10179;name: 'yamask-galar'; species_id: 562;height: 5;weight: 15;base_experience: 61;order: 684;is_default: 0},
{id: 10180;name: 'stunfisk-galar'; species_id: 618;height: 7;weight: 205;base_experience: 165;order: 741;is_default: 0},
{id: 10181;name: 'zygarde-10'; species_id: 718;height: 12;weight: 335;base_experience: 243;order: 859;is_default: 0},
{id: 10182;name: 'cramorant-gulping'; species_id: 845;height: 8;weight: 180;base_experience: 166;order: 1027;is_default: 0},
{id: 10183;name: 'cramorant-gorging'; species_id: 845;height: 8;weight: 180;base_experience: 166;order: 1028;is_default: 0},
{id: 10184;name: 'toxtricity-low-key'; species_id: 849;height: 16;weight: 400;base_experience: 176;order: 1033;is_default: 0},
{id: 10185;name: 'eiscue-noice'; species_id: 875;height: 14;weight: 890;base_experience: 165;order: 1060;is_default: 0},
{id: 10186;name: 'indeedee-female'; species_id: 876;height: 9;weight: 280;base_experience: 166;order: 1062;is_default: 0},
{id: 10187;name: 'morpeko-hangry'; species_id: 877;height: 3;weight: 30;base_experience: 153;order: 1064;is_default: 0},
{id: 10188;name: 'zacian-crowned'; species_id: 888;height: 28;weight: 3550;base_experience: 360;order: 1076;is_default: 0},
{id: 10189;name: 'zamazenta-crowned'; species_id: 889;height: 29;weight: 7850;base_experience: 360;order: 1078;is_default: 0},
{id: 10190;name: 'eternatus-eternamax'; species_id: 890;height: 1000;weight: 0;base_experience: 563;order: 1080;is_default: 0},
{id: 10191;name: 'urshifu-rapid-strike'; species_id: 892;height: 19;weight: 1050;base_experience: 275;order: 1083;is_default: 0},
{id: 10192;name: 'zarude-dada'; species_id: 893;height: 18;weight: 700;base_experience: 300;order: 1085;is_default: 0},
{id: 10193;name: 'calyrex-ice'; species_id: 898;height: 24;weight: 8091;base_experience: 340;order: 1091;is_default: 0},
{id: 10194;name: 'calyrex-shadow'; species_id: 898;height: 24;weight: 536;base_experience: 340;order: 1092;is_default: 0},
{id: 10195;name: 'venusaur-gmax'; species_id: 3;height: 240;weight: 10000;base_experience: 236;order: ;is_default: 0},
{id: 10196;name: 'charizard-gmax'; species_id: 6;height: 280;weight: 10000;base_experience: 240;order: ;is_default: 0},
{id: 10197;name: 'blastoise-gmax'; species_id: 9;height: 250;weight: 10000;base_experience: 239;order: ;is_default: 0},
{id: 10198;name: 'butterfree-gmax'; species_id: 12;height: 170;weight: 10000;base_experience: 178;order: ;is_default: 0},
{id: 10199;name: 'pikachu-gmax'; species_id: 25;height: 210;weight: 10000;base_experience: 112;order: ;is_default: 0},
{id: 10200;name: 'meowth-gmax'; species_id: 52;height: 330;weight: 10000;base_experience: 58;order: ;is_default: 0},
{id: 10201;name: 'machamp-gmax'; species_id: 68;height: 250;weight: 10000;base_experience: 227;order: ;is_default: 0},
{id: 10202;name: 'gengar-gmax'; species_id: 94;height: 200;weight: 10000;base_experience: 225;order: ;is_default: 0},
{id: 10203;name: 'kingler-gmax'; species_id: 99;height: 190;weight: 10000;base_experience: 166;order: ;is_default: 0},
{id: 10204;name: 'lapras-gmax'; species_id: 131;height: 240;weight: 10000;base_experience: 187;order: ;is_default: 0},
{id: 10205;name: 'eevee-gmax'; species_id: 133;height: 180;weight: 10000;base_experience: 65;order: ;is_default: 0},
{id: 10206;name: 'snorlax-gmax'; species_id: 143;height: 350;weight: 10000;base_experience: 189;order: ;is_default: 0},
{id: 10207;name: 'garbodor-gmax'; species_id: 569;height: 210;weight: 10000;base_experience: 166;order: ;is_default: 0},
{id: 10208;name: 'melmetal-gmax'; species_id: 809;height: 250;weight: 10000;base_experience: 270;order: ;is_default: 0},
{id: 10209;name: 'rillaboom-gmax'; species_id: 812;height: 280;weight: 10000;base_experience: 265;order: ;is_default: 0},
{id: 10210;name: 'cinderace-gmax'; species_id: 815;height: 270;weight: 10000;base_experience: 265;order: ;is_default: 0},
{id: 10211;name: 'inteleon-gmax'; species_id: 818;height: 400;weight: 10000;base_experience: 265;order: ;is_default: 0},
{id: 10212;name: 'corviknight-gmax'; species_id: 823;height: 140;weight: 10000;base_experience: 248;order: ;is_default: 0},
{id: 10213;name: 'orbeetle-gmax'; species_id: 826;height: 140;weight: 10000;base_experience: 253;order: ;is_default: 0},
{id: 10214;name: 'drednaw-gmax'; species_id: 834;height: 240;weight: 10000;base_experience: 170;order: ;is_default: 0},
{id: 10215;name: 'coalossal-gmax'; species_id: 839;height: 420;weight: 10000;base_experience: 255;order: ;is_default: 0},
{id: 10216;name: 'flapple-gmax'; species_id: 841;height: 240;weight: 10000;base_experience: 170;order: ;is_default: 0},
{id: 10217;name: 'appletun-gmax'; species_id: 842;height: 240;weight: 10000;base_experience: 170;order: ;is_default: 0},
{id: 10218;name: 'sandaconda-gmax'; species_id: 844;height: 220;weight: 10000;base_experience: 179;order: ;is_default: 0},
{id: 10219;name: 'toxtricity-amped-gmax'; species_id: 849;height: 240;weight: 10000;base_experience: 176;order: ;is_default: 0},
{id: 10220;name: 'centiskorch-gmax'; species_id: 851;height: 750;weight: 10000;base_experience: 184;order: ;is_default: 0},
{id: 10221;name: 'hatterene-gmax'; species_id: 858;height: 260;weight: 10000;base_experience: 255;order: ;is_default: 0},
{id: 10222;name: 'grimmsnarl-gmax'; species_id: 861;height: 320;weight: 10000;base_experience: 255;order: ;is_default: 0},
{id: 10223;name: 'alcremie-gmax'; species_id: 869;height: 300;weight: 10000;base_experience: 173;order: ;is_default: 0},
{id: 10224;name: 'copperajah-gmax'; species_id: 879;height: 230;weight: 10000;base_experience: 175;order: ;is_default: 0},
{id: 10225;name: 'duraludon-gmax'; species_id: 884;height: 430;weight: 10000;base_experience: 187;order: ;is_default: 0},
{id: 10226;name: 'urshifu-single-strike-gmax'; species_id: 892;height: 290;weight: 10000;base_experience: 275;order: ;is_default: 0},
{id: 10227;name: 'urshifu-rapid-strike-gmax'; species_id: 892;height: 260;weight: 10000;base_experience: 275;order: ;is_default: 0},
{id: 10228;name: 'toxtricity-low-key-gmax'; species_id: 849;height: 240;weight: 10000;base_experience: 176;order: ;is_default: 0},
